"hhid","Income","FamSize","college","retired","cluster","choice","PPkStk","PBBStk","PFlStk","PHseStk","PGenStk","PImpStk","PSSTub","PPkTub","PFlTub","PHseTub"
2146035,22.5,8,1,0,2,5,0.63,0.67,0.99,0.57,0.49,0.93,0.85,0.98,1.17,0.58
2146035,22.5,8,1,0,2,5,0.63,0.67,0.99,0.57,0.39,0.93,0.85,0.98,1.17,0.59
2146035,22.5,8,1,0,2,4,0.63,0.67,1.09,0.57,0.39,0.93,0.85,0.98,1.17,0.59
2146035,22.5,8,1,0,2,5,0.63,0.67,1.09,0.57,0.33,0.75,0.85,0.98,1.17,0.59
2146035,22.5,8,1,0,2,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2146035,22.5,8,1,0,2,5,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.61
2146035,22.5,8,1,0,2,1,0.62,0.5,0.99,0.57,0.33,0.75,0.85,1.09,1.19,0.59
2146035,22.5,8,1,0,2,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2146035,22.5,8,1,0,2,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2146035,22.5,8,1,0,2,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146035,22.5,8,1,0,2,4,0.5,0.5,0.99,0.19,0.34,0.72,0.85,1.08,1.19,0.74
2146035,22.5,8,1,0,2,2,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2146035,22.5,8,1,0,2,1,0.29,0.51,0.99,0.33,0.33,0.72,0.85,1.07,1.21,0.59
2146035,22.5,8,1,0,2,4,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2146035,22.5,8,1,0,2,1,0.19,0.47,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2146050,12.5,2,0,1,9,3,0.63,0.59,0.99,0.57,0.49,0.79,0.85,0.98,1.26,1.05
2146050,12.5,2,0,1,9,9,0.63,0.67,1.09,0.57,0.33,0.88,0.85,0.98,1.17,0.59
2146050,12.5,2,0,1,9,9,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2146050,12.5,2,0,1,9,9,0.58,0.45,1.02,0.25,0.34,0.92,0.85,1.07,1.19,0.59
2146050,12.5,2,0,1,9,9,0.19,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2146118,17.5,2,0,1,7,1,0.63,0.67,1.09,0.57,0.36,0.91,0.85,1.09,1.19,0.55
2146118,17.5,2,0,1,7,1,0.63,0.67,0.99,0.57,0.36,1.03,0.85,1.09,1.19,0.37
2146118,17.5,2,0,1,7,2,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
2146118,17.5,2,0,1,7,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2146118,17.5,2,0,1,7,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2146118,17.5,2,0,1,7,2,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2146118,17.5,2,0,1,7,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2146118,17.5,2,0,1,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
2146118,17.5,2,0,1,7,2,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2146118,17.5,2,0,1,7,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146118,17.5,2,0,1,7,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146118,17.5,2,0,1,7,1,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2146118,17.5,2,0,1,7,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2146118,17.5,2,0,1,7,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
2146118,17.5,2,0,1,7,1,0.29,0.51,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2146118,17.5,2,0,1,7,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2146118,17.5,2,0,1,7,6,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2146118,17.5,2,0,1,7,1,0.19,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2146225,7.5,1,1,0,3,7,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
2146225,7.5,1,1,0,3,7,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2146225,7.5,1,1,0,3,7,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146225,7.5,1,1,0,3,7,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146225,7.5,1,1,0,3,7,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146381,27.5,4,0,0,1,1,0.63,0.67,1.09,0.57,0.33,0.93,0.85,0.98,1.17,0.59
2146381,27.5,4,0,0,1,1,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2146381,27.5,4,0,0,1,1,0.19,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2146381,27.5,4,0,0,1,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2146381,27.5,4,0,0,1,1,0.63,0.65,1.09,0.56,0.36,0.93,0.85,1.09,1.19,0.6
2146381,27.5,4,0,0,1,1,0.63,0.67,0.99,0.57,0.36,0.87,0.85,1.09,1.15,0.59
2146381,27.5,4,0,0,1,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2146381,27.5,4,0,0,1,1,0.62,0.5,0.99,0.57,0.36,0.6,0.85,1.09,1.24,0.47
2146381,27.5,4,0,0,1,1,0.62,0.5,0.99,0.57,0.35,0.75,0.85,1.09,1.19,0.66
2146381,27.5,4,0,0,1,9,0.62,0.5,0.99,0.57,0.33,0.75,0.85,1.09,1.19,0.59
2146381,27.5,4,0,0,1,3,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2146381,27.5,4,0,0,1,1,0.5,0.6,0.99,0.45,0.33,0.75,0.85,1.07,1.19,0.59
2146381,27.5,4,0,0,1,1,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2146381,27.5,4,0,0,1,1,0.29,0.5,0.99,0.3,0.33,0.72,0.85,1.07,1.19,0.59
2146381,27.5,4,0,0,1,1,0.58,0.58,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2146381,27.5,4,0,0,1,4,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2146621,12.5,2,0,1,9,2,0.5,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2146621,12.5,2,0,1,9,2,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
2146621,12.5,2,0,1,9,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2146621,12.5,2,0,1,9,2,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
2146621,12.5,2,0,1,9,4,0.5,0.39,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2146621,12.5,2,0,1,9,2,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146621,12.5,2,0,1,9,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2146621,12.5,2,0,1,9,1,0.19,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2146688,17.5,1,0,0,7,1,0.63,0.59,1.09,0.57,0.39,0.94,0.85,0.99,1.42,0.59
2146688,17.5,1,0,0,7,1,0.58,0.59,1.1,0.57,0.45,0.93,0.85,0.98,1.18,0.56
2146688,17.5,1,0,0,7,1,0.63,0.61,0.99,0.57,0.45,1,0.85,0.99,1.21,0.66
2146688,17.5,1,0,0,7,1,0.66,0.59,0.99,0.57,0.33,0.93,0.85,1.08,1.19,0.59
2146688,17.5,1,0,0,7,1,0.66,0.59,0.99,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2146688,17.5,1,0,0,7,1,0.66,0.59,0.99,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2146688,17.5,1,0,0,7,1,0.63,0.67,1.1,0.57,0.36,0.93,0.85,1.08,1.18,0.33
2146688,17.5,1,0,0,7,1,0.63,0.72,0.99,0.57,0.36,0.42,0.85,1.09,1.19,0.52
2146688,17.5,1,0,0,7,1,0.62,0.29,1.1,0.58,0.33,0.95,0.85,1.09,1.19,0.6
2146688,17.5,1,0,0,7,1,0.62,0.81,1.16,0.57,0.33,0.95,0.85,1.09,1.32,0.61
2146688,17.5,1,0,0,7,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2146688,17.5,1,0,0,7,1,0.62,0.61,0.99,0.47,0.33,0.75,0.85,1.09,1.19,0.59
2146688,17.5,1,0,0,7,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2146688,17.5,1,0,0,7,1,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2146688,17.5,1,0,0,7,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146688,17.5,1,0,0,7,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2146688,17.5,1,0,0,7,1,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2146688,17.5,1,0,0,7,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2146688,17.5,1,0,0,7,1,0.39,0.58,1,0.29,0.33,0.69,0.79,1.09,1.2,0.56
2147066,32.5,5,1,0,6,7,0.63,0.67,1.08,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2147066,32.5,5,1,0,6,10,0.66,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2147066,32.5,5,1,0,6,1,0.63,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2147066,32.5,5,1,0,6,10,0.29,0.67,1.09,0.57,0.35,0.93,0.85,1.09,1.19,0.33
2147066,32.5,5,1,0,6,10,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2147066,32.5,5,1,0,6,1,0.29,0.5,0.99,0.57,0.35,0.69,0.79,1.09,1.19,0.67
2147066,32.5,5,1,0,6,4,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2147066,32.5,5,1,0,6,3,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
2147066,32.5,5,1,0,6,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2147066,32.5,5,1,0,6,1,0.58,0.58,0.99,0.45,0.33,0.75,0.85,1.08,1.19,0.59
2147066,32.5,5,1,0,6,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2147066,32.5,5,1,0,6,1,0.5,0.58,0.99,0.45,0.34,0.72,0.86,1.07,1.19,0.59
2147066,32.5,5,1,0,6,4,0.58,0.25,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2147538,27.5,2,0,0,1,7,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
2147538,27.5,2,0,0,1,4,0.58,0.58,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2147538,27.5,2,0,0,1,4,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2147744,22.5,5,1,0,2,1,0.5,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2147744,22.5,5,1,0,2,2,0.58,0.25,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.57
2147744,22.5,5,1,0,2,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
2147744,22.5,5,1,0,2,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2147959,17.5,3,1,0,7,2,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
2147959,17.5,3,1,0,7,2,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2147959,17.5,3,1,0,7,1,0.25,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2147983,17.5,1,1,1,7,3,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2147983,17.5,1,1,1,7,9,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2147983,17.5,1,1,1,7,9,0.58,0.58,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2147983,17.5,1,1,1,7,9,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2147983,17.5,1,1,1,7,3,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2148031,55,2,1,1,10,4,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2148031,55,2,1,1,10,4,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2148031,55,2,1,1,10,4,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2148031,55,2,1,1,10,4,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2148031,55,2,1,1,10,4,0.58,0.58,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2148031,55,2,1,1,10,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2148031,55,2,1,1,10,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2148031,55,2,1,1,10,4,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2148031,55,2,1,1,10,4,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2148031,55,2,1,1,10,4,0.39,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2148064,17.5,3,0,0,7,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2148064,17.5,3,0,0,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2148064,17.5,3,0,0,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2148064,17.5,3,0,0,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2148064,17.5,3,0,0,7,9,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
2148064,17.5,3,0,0,7,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2148320,12.5,2,0,1,9,2,0.63,0.59,0.99,0.57,0.36,0.88,0.85,1.09,1.19,0.59
2148320,12.5,2,0,1,9,2,0.62,0.5,1.13,0.57,0.36,0.93,0.85,1.16,1.19,0.59
2148320,12.5,2,0,1,9,2,0.62,0.29,1.09,0.58,0.36,1.38,0.85,1.09,1.19,0.7
2148320,12.5,2,0,1,9,2,0.62,0.29,1.09,0.58,0.36,1.38,0.85,1.09,1.19,0.7
2148320,12.5,2,0,1,9,3,0.58,0.58,0.99,0.29,0.34,0.69,0.5,1.07,1.19,0.57
2148494,22.5,3,0,0,4,2,0.58,0.58,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2148494,22.5,3,0,0,4,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2148627,32.5,2,0,0,6,1,0.29,0.32,0.99,0.64,0.34,0.58,0.79,1.09,1.19,0.64
2148627,32.5,2,0,0,6,1,0.62,0.5,0.99,0.55,0.36,0.75,0.85,1.09,1.19,0.59
2148627,32.5,2,0,0,6,4,0.5,0.58,0.99,0.19,0.33,0.69,0.85,1.07,1.19,0.59
2148627,32.5,2,0,0,6,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2148627,32.5,2,0,0,6,4,0.58,0.25,0.99,0.27,0.33,0.92,0.85,1.07,1.19,0.59
2148627,32.5,2,0,0,6,1,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2148627,32.5,2,0,0,6,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2148627,32.5,2,0,0,6,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2148700,22.5,4,0,0,2,4,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2148700,22.5,4,0,0,2,1,0.29,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.55
2148700,22.5,4,0,0,2,4,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
2148700,22.5,4,0,0,2,4,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2148700,22.5,4,0,0,2,4,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2148700,22.5,4,0,0,2,2,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2148700,22.5,4,0,0,2,4,0.58,0.5,0.99,0.29,0.46,0.83,0.79,1.07,1.19,0.56
2148726,27.5,4,0,0,1,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2148726,27.5,4,0,0,1,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2148924,32.5,3,1,0,6,9,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.42
2148924,32.5,3,1,0,6,1,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2148924,32.5,3,1,0,6,9,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2148924,32.5,3,1,0,6,8,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2148924,32.5,3,1,0,6,9,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2148924,32.5,3,1,0,6,1,0.62,0.61,0.99,0.49,0.34,0.75,0.85,1.09,1.19,0.59
2148924,32.5,3,1,0,6,8,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2148924,32.5,3,1,0,6,2,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2148924,32.5,3,1,0,6,9,0.62,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
2148924,32.5,3,1,0,6,1,0.25,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2148924,32.5,3,1,0,6,9,0.25,0.61,0.99,0.45,0.34,0.75,0.65,1.09,1.19,0.59
2148924,32.5,3,1,0,6,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2148924,32.5,3,1,0,6,9,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2148924,32.5,3,1,0,6,1,0.58,0.58,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2148924,32.5,3,1,0,6,9,0.58,0.58,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2148924,32.5,3,1,0,6,9,0.29,0.51,0.99,0.31,0.34,0.72,0.85,1.07,1.19,0.59
2148924,32.5,3,1,0,6,1,0.58,0.58,0.99,0.35,0.34,0.72,0.85,1.07,1.19,0.59
2148924,32.5,3,1,0,6,9,0.58,0.58,0.99,0.35,0.34,0.72,0.85,1.07,1.19,0.59
2149054,42.5,4,0,0,8,5,0.62,0.5,1.09,0.57,0.33,1.02,0.85,1.09,1.19,0.59
2149054,42.5,4,0,0,8,4,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
2149054,42.5,4,0,0,8,5,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.61
2149054,42.5,4,0,0,8,5,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2149054,42.5,4,0,0,8,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2149054,42.5,4,0,0,8,4,0.58,0.45,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2149054,42.5,4,0,0,8,5,0.58,0.58,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2149054,42.5,4,0,0,8,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2149054,42.5,4,0,0,8,4,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2149054,42.5,4,0,0,8,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2149054,42.5,4,0,0,8,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2149062,32.5,4,0,0,6,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2149062,32.5,4,0,0,6,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2149062,32.5,4,0,0,6,2,0.58,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2149062,32.5,4,0,0,6,2,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2149062,32.5,4,0,0,6,7,0.58,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2149062,32.5,4,0,0,6,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2149062,32.5,4,0,0,6,7,0.19,0.5,0.99,0.29,0.33,0.69,0.56,1.07,1.19,0.56
2149278,17.5,2,1,0,7,7,0.63,0.67,1.09,0.57,0.33,0.93,0.7,0.98,1.17,0.58
2149278,17.5,2,1,0,7,7,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
2149278,17.5,2,1,0,7,7,0.39,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2149617,22.5,4,0,0,2,1,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2149617,22.5,4,0,0,2,1,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2149617,22.5,4,0,0,2,1,0.29,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.51
2149617,22.5,4,0,0,2,8,0.63,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2149617,22.5,4,0,0,2,5,0.63,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2149617,22.5,4,0,0,2,5,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2149617,22.5,4,0,0,2,7,0.62,0.5,0.99,0.57,0.36,0.6,0.85,1.09,1.24,0.47
2149617,22.5,4,0,0,2,7,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2149617,22.5,4,0,0,2,5,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2149617,22.5,4,0,0,2,7,0.58,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2149617,22.5,4,0,0,2,1,0.25,0.61,0.99,0.45,0.33,0.74,0.85,1.09,1.19,0.59
2149617,22.5,4,0,0,2,7,0.58,0.45,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2149617,22.5,4,0,0,2,1,0.58,0.45,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2149617,22.5,4,0,0,2,4,0.58,0.58,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2149617,22.5,4,0,0,2,7,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2149617,22.5,4,0,0,2,2,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2149674,12.5,2,0,0,9,4,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2149674,12.5,2,0,0,9,5,0.29,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2149674,12.5,2,0,0,9,1,0.29,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.49
2149674,12.5,2,0,0,9,5,0.63,0.66,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2149674,12.5,2,0,0,9,5,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2149674,12.5,2,0,0,9,5,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2149674,12.5,2,0,0,9,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2149674,12.5,2,0,0,9,1,0.29,0.76,1.09,0.57,0.33,0.89,0.85,1.09,1.18,0.59
2149674,12.5,2,0,0,9,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2149674,12.5,2,0,0,9,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2149674,12.5,2,0,0,9,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2149674,12.5,2,0,0,9,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2149674,12.5,2,0,0,9,2,0.58,0.25,0.99,0.45,0.25,0.72,0.85,1.07,1.19,0.59
2149674,12.5,2,0,0,9,5,0.58,0.58,0.99,0.45,0.25,0.72,0.85,1.07,1.19,0.59
2149674,12.5,2,0,0,9,2,0.58,0.25,0.99,0.29,0.33,0.69,0.8,1.07,1.19,0.56
2149674,12.5,2,0,0,9,1,0.19,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2149674,12.5,2,0,0,9,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2150029,47.5,5,1,0,8,5,0.67,0.68,1.08,0.57,0.49,0.75,0.75,0.98,1.17,0.5
2150029,47.5,5,1,0,8,10,0.67,0.67,1.08,0.57,0.49,0.83,0.85,0.98,1.17,0.59
2150029,47.5,5,1,0,8,4,0.67,0.67,1.08,0.57,0.49,0.9,0.85,0.98,1.17,0.6
2150029,47.5,5,1,0,8,10,0.66,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2150029,47.5,5,1,0,8,5,0.66,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2150029,47.5,5,1,0,8,10,0.25,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2150029,47.5,5,1,0,8,2,0.58,0.44,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2150029,47.5,5,1,0,8,7,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.07,1.19,0.56
2150094,12.5,6,0,0,9,1,0.5,0.58,0.99,0.19,0.33,0.69,0.85,1.07,1.19,0.59
2150094,12.5,6,0,0,9,7,0.58,0.45,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2150094,12.5,6,0,0,9,7,0.58,0.45,0.99,0.29,0.33,0.78,0.85,1.07,1.19,0.58
2150094,12.5,6,0,0,9,1,0.58,0.45,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2150094,12.5,6,0,0,9,1,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2150094,12.5,6,0,0,9,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
